n,time,AF3_theta,AF3_alpha,AF3_betaL,AF3_betaH,AF3_gamma,T7_theta,T7_alpha,T7_betaL,T7_betaH,T7_gamma,Pz_theta,Pz_alpha,Pz_betaL,Pz_betaH,Pz_gamma,T8_theta,T8_alpha,T8_betaL,T8_betaH,T8_gamma,AF4_theta,AF4_alpha,AF4_betaL,AF4_betaH,AF4_gamma
752,43911,57,9,7,3,2,20,3,1,0,1,7,3,4,32,12,271,24,6,3,2,46,10,4,3,1
753,44469,65,9,7,3,2,22,3,1,0,0,9,5,4,29,12,479,40,7,4,2,55,11,4,3,1
754,44472,65,8,5,3,2,21,3,1,0,0,11,8,4,26,12,714,60,8,4,2,57,10,4,3,1
755,44472,57,7,4,3,2,18,3,1,0,0,13,11,5,22,12,928,79,9,4,2,51,9,3,3,1
756,44474,43,6,3,3,1,13,3,1,0,0,14,14,4,20,11,1048,93,9,3,2,40,7,3,3,1
757,45099,28,5,3,2,1,9,2,1,1,0,13,16,4,20,10,1036,97,9,3,1,27,7,3,3,1
758,45100,16,5,2,2,1,6,2,1,1,0,13,17,4,21,9,896,91,8,3,1,16,6,3,3,1
759,45100,10,6,2,2,1,4,2,1,1,0,13,16,4,24,9,670,77,7,2,1,10,7,3,3,1
760,45101,8,7,2,2,1,4,2,1,1,0,14,15,4,27,9,429,58,6,2,1,7,8,3,2,1
761,45101,9,7,3,2,1,4,2,0,1,0,16,14,4,30,9,229,40,5,2,1,8,9,4,2,1
762,45578,11,8,3,2,1,4,2,0,1,0,20,12,4,31,10,102,26,4,2,1,9,9,4,2,1
763,45579,13,8,4,2,1,4,2,0,1,0,23,11,4,30,11,40,17,4,1,1,11,9,5,1,1
764,45580,14,7,5,1,1,4,2,0,1,0,26,10,4,29,12,18,11,4,1,1,11,9,5,1,1
765,45581,14,6,5,1,1,4,1,0,1,0,27,10,4,27,13,15,7,4,1,1,11,8,5,1,1
766,46128,16,6,5,1,1,4,1,0,1,0,28,10,4,25,14,15,6,4,1,1,11,7,5,1,1
767,46129,19,6,5,1,1,3,1,0,1,0,28,10,4,23,15,14,5,4,1,1,12,6,5,1,1
768,46130,23,6,5,1,1,3,1,0,1,0,27,11,5,22,15,22,7,4,1,1,14,5,5,1,1
769,46131,27,6,5,1,1,3,2,0,1,0,26,11,5,21,14,89,19,6,2,1,16,5,5,2,1
770,46580,30,6,6,2,1,4,2,0,1,0,24,11,5,19,14,293,55,13,3,1,18,5,6,2,1
771,46581,31,6,6,2,1,4,2,0,1,0,21,10,5,19,13,731,124,25,5,1,19,5,6,2,1
772,46582,28,5,7,2,1,5,2,0,1,0,17,9,5,18,13,1345,219,43,8,2,17,5,6,2,1
773,46584,24,4,6,2,1,5,2,0,1,1,13,8,4,18,13,2031,316,61,11,2,13,4,6,2,1
774,47162,19,4,5,2,2,6,2,0,1,1,9,7,3,19,13,2556,386,75,13,2,10,3,5,2,1
775,47163,14,3,4,2,2,5,1,0,1,1,6,6,3,20,14,2755,403,79,14,2,6,3,4,2,1
776,47163,11,3,3,2,2,4,1,0,1,0,4,5,3,21,13,2545,363,71,13,2,4,3,3,2,1
777,47164,8,3,2,2,2,3,1,1,0,0,3,4,3,22,13,2006,278,55,10,2,4,3,3,2,1
778,47165,7,3,2,2,1,3,1,1,0,0,3,3,3,24,13,1323,178,36,7,1,4,3,3,2,1
779,47676,6,3,1,2,1,2,2,1,0,0,3,3,3,24,12,707,91,19,4,1,6,3,3,2,1
780,47676,8,3,2,2,1,3,2,1,0,0,3,3,4,25,11,300,36,8,2,1,9,3,3,2,1
781,47677,15,5,2,2,1,4,2,1,0,0,3,4,4,24,11,113,13,4,2,2,16,4,3,3,1
782,47678,33,9,4,3,2,7,2,1,1,0,3,5,4,23,10,92,10,3,3,2,31,7,4,4,2
783,48221,63,16,6,5,2,13,2,1,1,0,5,8,5,23,10,178,16,5,4,3,54,11,5,7,2
784,48222,99,24,9,7,3,22,2,2,1,1,9,13,7,23,10,348,23,8,6,3,81,17,6,11,3
785,48222,132,31,12,9,3,31,3,2,1,1,15,20,8,25,10,552,31,12,7,4,105,23,9,14,3
786,48223,152,35,16,10,4,38,3,2,2,1,22,27,9,28,11,750,38,17,8,5,120,27,11,16,4
787,48784,151,35,18,10,4,41,3,2,2,1,29,33,9,31,12,881,42,21,9,6,119,28,14,16,5
788,48784,130,32,19,9,5,38,3,2,1,1,32,37,9,33,12,900,44,24,9,6,104,26,16,14,6
789,48786,97,27,19,8,5,31,2,2,1,1,32,37,9,33,13,803,43,25,8,6,79,23,18,12,6
790,48787,62,23,19,8,5,22,2,1,1,1,28,34,9,32,13,619,42,25,8,5,52,20,19,9,6
791,48787,34,22,19,8,5,14,2,1,1,1,22,29,9,28,13,407,41,26,9,5,30,20,20,8,6
792,49284,19,24,21,10,5,8,2,0,0,1,16,22,9,24,13,224,41,27,11,5,18,24,23,8,6
793,49285,14,27,22,11,4,5,1,0,0,1,12,16,9,19,12,99,41,29,12,5,13,28,25,9,5
794,49285,14,30,24,12,4,4,1,0,0,1,9,12,9,16,11,36,40,29,13,5,14,32,27,10,4
795,49285,15,30,23,12,4,3,1,0,0,1,8,9,8,14,11,13,37,27,12,4,16,33,27,10,4
796,50011,15,27,21,10,3,3,1,0,0,0,7,7,7,13,10,9,31,22,11,4,18,30,24,9,3
797,50012,16,22,18,9,3,3,1,1,0,0,6,6,6,14,10,14,25,17,10,3,20,26,20,9,2
798,50013,20,20,16,10,2,2,1,1,1,0,5,5,5,16,10,33,21,14,11,3,24,23,17,11,2
799,50014,31,24,17,15,2,3,1,1,1,0,5,4,5,18,11,84,25,13,15,3,36,26,18,15,2
800,50014,52,35,22,22,3,4,1,1,1,0,6,5,6,21,12,161,37,16,22,3,57,35,22,22,3
801,14,79,50,29,29,3,5,1,2,1,0,8,5,7,24,14,257,55,21,30,3,85,49,28,30,4
802,167,104,64,36,36,4,6,1,2,1,0,10,7,7,26,15,346,72,28,36,4,111,61,36,36,4
803,249,120,72,43,40,5,7,1,2,1,0,14,8,8,26,16,408,84,36,39,5,127,69,43,39,5
804,380,120,71,49,40,6,7,1,1,1,0,17,9,9,25,17,426,86,45,40,6,129,68,49,39,6
805,484,107,63,55,38,7,7,1,1,1,0,19,10,10,23,16,399,79,55,38,7,117,62,54,37,7
806,834,87,53,59,34,9,7,1,1,1,0,20,9,10,21,15,342,68,63,34,8,100,53,59,32,8
807,1007,73,44,62,30,10,6,1,1,1,0,20,8,11,18,14,276,56,67,30,9,87,46,63,27,9
808,1121,68,38,61,25,11,6,1,0,0,0,19,7,10,16,13,222,46,66,25,9,85,43,64,23,10
809,1122,73,37,57,20,11,6,2,0,0,0,18,7,9,14,12,183,40,61,21,9,90,43,62,19,10
810,1173,81,37,49,15,10,8,3,0,1,0,16,7,7,13,12,177,42,54,16,8,97,44,55,15,9
811,1242,84,38,38,10,9,14,5,1,1,0,14,7,5,12,12,232,58,47,12,7,96,43,45,11,8
